26015908;41.17243;-8.606877;-0.1502184;0.7185944
26057762;41.18099;-8.594048;-0.1499944;0.7187439
26057764;41.18093;-8.594225;-0.1499975;0.7187428
26057767;41.1807;-8.594481;-0.150002;0.7187388
26057769;41.1804;-8.5945;-0.1500023;0.7187336
26057772;41.18013;-8.59421;-0.1499972;0.7187288
26057774;41.18007;-8.593808;-0.1499902;0.7187277
26057776;41.18019;-8.593475;-0.1499844;0.7187299
26057801;41.18209;-8.593662;-0.1499877;0.7187632
26057803;41.1818;-8.59372;-0.1499887;0.718758
26057804;41.18167;-8.593835;-0.1499907;0.7187558
26057805;41.18152;-8.594352;-0.1499997;0.7187532
26057813;41.18152;-8.594508;-0.1500025;0.7187532
26057846;41.18001;-8.590476;-0.1499321;0.7187268
26057847;41.18047;-8.591652;-0.1499526;0.7187349
26057848;41.18056;-8.591769;-0.1499547;0.7187363
26057849;41.18085;-8.592094;-0.1499603;0.7187414
26057850;41.18124;-8.592369;-0.1499651;0.7187482
26057852;41.18219;-8.592838;-0.1499733;0.7187649
26057853;41.18035;-8.59204;-0.1499594;0.7187327
26057854;41.18017;-8.591809;-0.1499554;0.7187295
26057855;41.17968;-8.591738;-0.1499541;0.7187209
26057856;41.17944;-8.592082;-0.1499601;0.7187167
26057857;41.17948;-8.592642;-0.1499699;0.7187175
26057858;41.17976;-8.592906;-0.1499745;0.7187223
26122713;41.17311;-8.59472;-0.1500062;0.7186064
26122714;41.17342;-8.594798;-0.1500075;0.7186117
26122715;41.1753;-8.593762;-0.1499895;0.7186445
26122716;41.17518;-8.594015;-0.1499939;0.7186425
26122717;41.17591;-8.593556;-0.1499858;0.7186552
26122718;41.17681;-8.593349;-0.1499822;0.7186709
26122719;41.1771;-8.593305;-0.1499815;0.718676
26122720;41.17999;-8.593001;-0.1499762;0.7187263
26122721;41.18055;-8.592943;-0.1499752;0.7187362
26122722;41.18153;-8.592938;-0.1499751;0.7187533
26122723;41.18218;-8.593025;-0.1499766;0.7187647
26122724;41.18289;-8.593184;-0.1499794;0.718777
26122782;41.1828;-8.593388;-0.1499829;0.7187755
26122783;41.18219;-8.593245;-0.1499804;0.7187647
26122784;41.18077;-8.593171;-0.1499791;0.71874
26122785;41.1803;-8.593175;-0.1499792;0.7187319
26122786;41.17962;-8.593248;-0.1499805;0.71872
26122787;41.17712;-8.593508;-0.149985;0.7186763
26122788;41.17683;-8.593552;-0.1499858;0.7186712
26122789;41.17591;-8.593761;-0.1499894;0.7186552
112597522;41.17143;-8.597262;-0.1500505;0.718577
112597525;41.17128;-8.597003;-0.150046;0.7185744
112597526;41.17099;-8.596692;-0.1500406;0.7185694
112597528;41.17102;-8.596047;-0.1500293;0.7185698
112597541;41.17119;-8.595987;-0.1500283;0.7185728
112597544;41.17103;-8.596249;-0.1500328;0.7185701
112597546;41.17113;-8.59671;-0.1500409;0.7185718
112597547;41.17148;-8.596775;-0.150042;0.7185779
112613604;41.18178;-8.595735;-0.1500239;0.7187577
112613605;41.18143;-8.594648;-0.1500049;0.7187515
112613606;41.18102;-8.593636;-0.1499872;0.7187445
112613608;41.18059;-8.592617;-0.1499695;0.7187368
112613609;41.18007;-8.591228;-0.1499452;0.7187277
112613610;41.1799;-8.590665;-0.1499354;0.7187249
112613611;41.17974;-8.589876;-0.1499216;0.718722
112613612;41.17966;-8.589255;-0.1499108;0.7187207
112613613;41.1796;-8.588326;-0.1498946;0.7187195
112613614;41.17958;-8.587519;-0.1498805;0.7187192
112613616;41.17968;-8.586929;-0.1498702;0.7187209
112613618;41.17984;-8.586431;-0.1498615;0.7187238
112613620;41.17999;-8.586136;-0.1498563;0.7187265
112613621;41.18075;-8.584995;-0.1498364;0.7187396
112613622;41.18116;-8.584403;-0.1498261;0.7187468
112613623;41.18123;-8.584269;-0.1498238;0.7187481
112613625;41.18127;-8.584098;-0.1498208;0.7187487
112613626;41.18127;-8.58392;-0.1498177;0.7187487
112613628;41.18102;-8.583324;-0.1498073;0.7187445
112613629;41.18093;-8.583132;-0.1498039;0.7187428
112613631;41.18056;-8.582391;-0.149791;0.7187364
112613633;41.18038;-8.581561;-0.1497765;0.7187332
112613634;41.1804;-8.581445;-0.1497745;0.7187337
112613635;41.18069;-8.578376;-0.1497209;0.7187387
112613636;41.1809;-8.576612;-0.1496901;0.7187423
112617111;41.1809;-8.576366;-0.1496858;0.7187423
112617112;41.18086;-8.576194;-0.1496828;0.7187416
112617113;41.18079;-8.575975;-0.149679;0.7187405
112617114;41.18058;-8.57554;-0.1496714;0.7187368
112617115;41.18003;-8.574344;-0.1496505;0.7187272
112617116;41.17998;-8.574102;-0.1496463;0.7187263
112617117;41.17996;-8.573798;-0.149641;0.7187259
112617118;41.17997;-8.572558;-0.1496194;0.718726
112617119;41.17996;-8.572196;-0.149613;0.7187259
112617120;41.17991;-8.571475;-0.1496005;0.7187251
112617121;41.17973;-8.571087;-0.1495937;0.7187219
112617122;41.17963;-8.570975;-0.1495917;0.7187201
112617123;41.17963;-8.570802;-0.1495887;0.7187202
112617124;41.17834;-8.569388;-0.149564;0.7186976
112617126;41.17673;-8.567202;-0.1495259;0.7186695
112617127;41.17602;-8.566202;-0.1495084;0.7186571
112617128;41.17591;-8.566131;-0.1495072;0.7186553
112617129;41.17572;-8.566164;-0.1495078;0.7186518
112617131;41.1754;-8.566496;-0.1495136;0.7186463
112617132;41.17424;-8.567765;-0.1495357;0.7186261
112617133;41.17406;-8.567924;-0.1495385;0.7186229
112617134;41.17389;-8.567978;-0.1495394;0.7186199
112617135;41.17323;-8.56774;-0.1495353;0.7186083
112617136;41.17187;-8.567168;-0.1495253;0.7185847
112617137;41.1716;-8.567193;-0.1495257;0.7185799
112617138;41.17148;-8.567268;-0.149527;0.7185779
112617139;41.17133;-8.567407;-0.1495295;0.7185753
112617140;41.17121;-8.56761;-0.149533;0.7185732
112617141;41.17021;-8.570135;-0.1495771;0.7185557
112617142;41.17009;-8.570341;-0.1495807;0.7185536
112617143;41.16994;-8.57049;-0.1495833;0.718551
112617145;41.16977;-8.570592;-0.1495851;0.718548
112617146;41.16962;-8.570621;-0.1495856;0.7185454
112617147;41.16832;-8.570826;-0.1495891;0.7185228
112617148;41.16802;-8.57082;-0.149589;0.7185175
112617149;41.16784;-8.570754;-0.1495879;0.7185144
112617151;41.16768;-8.570606;-0.1495853;0.7185116
112617152;41.16756;-8.570452;-0.1495826;0.7185094
112617153;41.16749;-8.570245;-0.149579;0.7185083
112617154;41.16748;-8.570045;-0.1495755;0.718508
112617155;41.16747;-8.568799;-0.1495538;0.7185079
112617156;41.16746;-8.568563;-0.1495496;0.7185077
112617157;41.16741;-8.568336;-0.1495457;0.7185068
112617158;41.16724;-8.567866;-0.1495375;0.7185038
112617159;41.16693;-8.567051;-0.1495232;0.7184986
112617160;41.16684;-8.56691;-0.1495208;0.718497
112617161;41.16674;-8.566815;-0.1495191;0.7184951
112617162;41.16652;-8.566672;-0.1495166;0.7184913
112617163;41.16634;-8.566566;-0.1495148;0.7184881
112617165;41.1656;-8.566168;-0.1495078;0.7184753
112617166;41.16534;-8.566065;-0.149506;0.7184708
112617167;41.16504;-8.565996;-0.1495048;0.7184654
112617168;41.16372;-8.565759;-0.1495007;0.7184425
112617170;41.16335;-8.56568;-0.1494993;0.7184359
112617171;41.16314;-8.565593;-0.1494978;0.7184324
112617172;41.16292;-8.565431;-0.149495;0.7184285
112617173;41.1624;-8.564668;-0.1494817;0.7184194
112617174;41.16232;-8.564555;-0.1494797;0.718418
112617175;41.16121;-8.562755;-0.1494483;0.7183986
112617176;41.16092;-8.56231;-0.1494405;0.7183935
112617177;41.16063;-8.561996;-0.149435;0.7183885
112617178;41.16032;-8.561766;-0.149431;0.718383
112617179;41.15908;-8.560982;-0.1494173;0.7183616
112617182;41.15845;-8.561288;-0.1494227;0.7183505
112617183;41.15849;-8.561147;-0.1494202;0.7183512
112617185;41.15866;-8.560976;-0.1494172;0.7183541
112617186;41.15888;-8.560929;-0.1494164;0.7183579
112618339;41.15844;-8.561641;-0.1494288;0.7183504
112618341;41.1584;-8.561799;-0.1494316;0.7183496
112618343;41.15832;-8.561932;-0.1494339;0.7183482
112618344;41.15821;-8.562025;-0.1494355;0.7183464
112618345;41.15809;-8.562071;-0.1494363;0.7183442
112618347;41.15784;-8.562005;-0.1494352;0.7183399
112618348;41.15775;-8.561901;-0.1494334;0.7183382
112618350;41.15764;-8.561598;-0.1494281;0.7183363
112618355;41.15765;-8.561429;-0.1494251;0.7183365
112618356;41.15769;-8.561271;-0.1494224;0.7183372
112618357;41.15777;-8.561138;-0.1494201;0.7183385
112618358;41.15812;-8.561006;-0.1494177;0.7183447
112618362;41.15824;-8.561064;-0.1494188;0.7183468
112618363;41.15834;-8.561169;-0.1494206;0.7183486
112618365;41.15845;-8.561472;-0.1494259;0.7183504
112619417;41.15759;-8.561376;-0.1494242;0.7183354
112619424;41.15752;-8.561211;-0.1494213;0.7183342
112619428;41.15708;-8.560515;-0.1494092;0.7183266
112624340;41.15646;-8.559389;-0.1493895;0.7183158
112624344;41.15615;-8.558785;-0.149379;0.7183104
112651985;41.1798;-8.588835;-0.1499034;0.7187231
112651987;41.17986;-8.589539;-0.1499157;0.7187241
112651988;41.17992;-8.589999;-0.1499238;0.7187251
112651991;41.18074;-8.592571;-0.1499687;0.7187394
112651992;41.18112;-8.593495;-0.1499848;0.7187461
112651993;41.18181;-8.595385;-0.1500178;0.7187582
112651994;41.18238;-8.597376;-0.1500525;0.7187681
112651995;41.18346;-8.601417;-0.150123;0.7187871
112651997;41.18458;-8.606362;-0.1502094;0.7188065
112651999;41.18468;-8.606904;-0.1502188;0.7188083
112652000;41.18474;-8.607392;-0.1502273;0.7188093
112652001;41.18476;-8.607854;-0.1502354;0.7188097
112652002;41.18474;-8.60846;-0.150246;0.7188094
112652003;41.18459;-8.609452;-0.1502633;0.7188067
112652004;41.18455;-8.609679;-0.1502672;0.718806
112652006;41.18437;-8.610345;-0.1502789;0.7188028
112652009;41.18417;-8.610888;-0.1502883;0.7187993
112652011;41.18367;-8.612095;-0.1503094;0.7187907
112652012;41.18353;-8.612453;-0.1503157;0.7187883
112652014;41.18341;-8.612769;-0.1503212;0.7187861
112652825;41.18039;-8.593307;-0.1499815;0.7187334
112652828;41.18011;-8.593616;-0.1499869;0.7187285
112652829;41.18007;-8.594017;-0.1499939;0.7187278
112652830;41.18024;-8.594382;-0.1500003;0.7187307
112652831;41.18057;-8.594522;-0.1500027;0.7187366
112652832;41.18076;-8.594442;-0.1500013;0.7187399
112652833;41.18097;-8.594143;-0.1499961;0.7187434
112652932;41.18095;-8.593472;-0.1499844;0.7187431
112653406;41.17961;-8.59281;-0.1499728;0.7187197
112653914;41.17953;-8.591872;-0.1499565;0.7187185
112653915;41.17941;-8.592318;-0.1499642;0.7187162
112654450;41.18004;-8.591718;-0.1499538;0.7187272
112654452;41.17983;-8.591682;-0.1499531;0.7187236
112664131;41.15829;-8.561001;-0.1494177;0.7183476
112664132;41.15841;-8.560964;-0.149417;0.7183498
112664135;41.15862;-8.560826;-0.1494146;0.7183534
112664141;41.15888;-8.560772;-0.1494137;0.718358
112664144;41.15912;-8.560833;-0.1494147;0.7183622
112664150;41.16037;-8.561628;-0.1494286;0.718384
112664152;41.16069;-8.561867;-0.1494328;0.7183896
112664155;41.161;-8.562198;-0.1494385;0.7183949
112664159;41.1613;-8.562653;-0.1494465;0.7184003
112664161;41.16234;-8.564336;-0.1494759;0.7184184
112664162;41.16249;-8.564587;-0.1494802;0.7184209
112664163;41.16282;-8.565089;-0.149489;0.7184267
112664164;41.163;-8.565321;-0.1494931;0.7184299
112664166;41.16337;-8.565551;-0.1494971;0.7184364
112664167;41.16374;-8.565642;-0.1494987;0.7184427
112664168;41.16505;-8.565873;-0.1495027;0.7184657
112664170;41.16534;-8.565947;-0.149504;0.7184708
112664172;41.16571;-8.566104;-0.1495067;0.7184772
112664175;41.16637;-8.566463;-0.149513;0.7184886
112664177;41.16655;-8.566573;-0.1495149;0.7184919
112664195;41.16759;-8.568803;-0.1495538;0.7185101
112664198;41.16763;-8.570158;-0.1495775;0.7185107
112664199;41.16768;-8.570295;-0.1495799;0.7185115
112664201;41.16776;-8.570446;-0.1495825;0.7185129
112664205;41.1679;-8.570576;-0.1495848;0.7185153
112664206;41.16803;-8.570636;-0.1495858;0.7185177
112664207;41.16824;-8.570644;-0.149586;0.7185214
112664208;41.16962;-8.570418;-0.149582;0.7185454
112664210;41.16976;-8.570382;-0.1495814;0.7185479
112664212;41.16988;-8.570312;-0.1495802;0.71855
112664214;41.16998;-8.570206;-0.1495783;0.7185518
112664218;41.17009;-8.570033;-0.1495753;0.7185537
112664220;41.17109;-8.567516;-0.1495314;0.7185711
112664221;41.17123;-8.567294;-0.1495275;0.7185735
112664223;41.1714;-8.56712;-0.1495245;0.7185766
112664224;41.17153;-8.567043;-0.1495231;0.7185788
112664225;41.17168;-8.566996;-0.1495223;0.7185814
112664226;41.17188;-8.566993;-0.1495222;0.7185848
112664230;41.17207;-8.567042;-0.1495231;0.7185882
112664232;41.17221;-8.567101;-0.1495241;0.7185906
112664233;41.17319;-8.567542;-0.1495318;0.7186077
112664237;41.17387;-8.567753;-0.1495355;0.7186195
112664239;41.17398;-8.567719;-0.1495349;0.7186216
112664240;41.17427;-8.567524;-0.1495315;0.7186266
112664243;41.17554;-8.566117;-0.149507;0.7186487
112664247;41.17567;-8.566012;-0.1495051;0.7186509
112664249;41.1758;-8.565968;-0.1495043;0.7186533
112664251;41.17595;-8.565996;-0.1495048;0.7186558
112664253;41.17606;-8.566058;-0.1495059;0.7186578
112664256;41.1784;-8.569299;-0.1495625;0.7186987
112664259;41.17888;-8.569929;-0.1495735;0.718707
112664262;41.17947;-8.570313;-0.1495802;0.7187173
112664265;41.17973;-8.570773;-0.1495882;0.7187218
112664269;41.17986;-8.57098;-0.1495918;0.7187242
112664272;41.17995;-8.571165;-0.1495951;0.7187258
112664273;41.18004;-8.571421;-0.1495995;0.7187272
112664274;41.18009;-8.571658;-0.1496036;0.7187281
112664275;41.1801;-8.571943;-0.1496086;0.7187284
112664276;41.18009;-8.57379;-0.1496409;0.7187281
112664279;41.18012;-8.574098;-0.1496462;0.7187287
112664281;41.18016;-8.574291;-0.1496496;0.7187294
112664283;41.18023;-8.57449;-0.1496531;0.7187306
112664284;41.1809;-8.575901;-0.1496777;0.7187423
112664285;41.18098;-8.576142;-0.1496819;0.7187436
112664287;41.18102;-8.576431;-0.149687;0.7187443
112664292;41.18102;-8.576563;-0.1496893;0.7187444
112664296;41.18055;-8.581528;-0.1497759;0.7187362
112664298;41.18055;-8.581619;-0.1497775;0.7187362
112664300;41.18059;-8.581986;-0.1497839;0.7187368
112664302;41.18066;-8.582194;-0.1497875;0.718738
112664304;41.18074;-8.58239;-0.149791;0.7187395
112664310;41.18137;-8.58366;-0.1498131;0.7187505
112664312;41.18144;-8.583872;-0.1498168;0.7187517
112664314;41.18146;-8.584073;-0.1498203;0.718752
112664315;41.1814;-8.58434;-0.149825;0.718751
112664316;41.18132;-8.584466;-0.1498272;0.7187497
112664317;41.1809;-8.585135;-0.1498389;0.7187423
112664318;41.18052;-8.585713;-0.149849;0.7187357
112664320;41.18006;-8.586376;-0.1498605;0.7187276
112664325;41.17997;-8.58658;-0.1498641;0.718726
112664327;41.17984;-8.586956;-0.1498706;0.7187238
112664333;41.17973;-8.587591;-0.1498817;0.7187219
114310216;41.16351;-8.56578;-0.1495011;0.7184387
114310217;41.1623;-8.565693;-0.1494996;0.7184176
114310261;41.16204;-8.5657;-0.1494997;0.7184132
114310262;41.16237;-8.565141;-0.1494899;0.718419
114310263;41.16239;-8.564909;-0.1494859;0.7184192
114310264;41.16236;-8.56472;-0.1494826;0.7184187
114310269;41.16225;-8.56443;-0.1494775;0.7184168
114310298;41.16177;-8.565819;-0.1495017;0.7184085
114310299;41.16038;-8.566545;-0.1495144;0.7183841
114310301;41.16004;-8.566615;-0.1495156;0.7183782
114310449;41.15907;-8.566621;-0.1495157;0.7183613
114310450;41.15856;-8.56675;-0.149518;0.7183524
114310451;41.15814;-8.566918;-0.1495209;0.718345
114310453;41.15797;-8.567083;-0.1495238;0.7183422
114310456;41.15831;-8.56902;-0.1495576;0.718348
114310459;41.15808;-8.569542;-0.1495667;0.7183441
114310461;41.15614;-8.572073;-0.1496109;0.7183102
114310462;41.1557;-8.572284;-0.1496146;0.7183024
114310463;41.15546;-8.572319;-0.1496152;0.7182984
114310464;41.15473;-8.572275;-0.1496144;0.7182855
114310466;41.15397;-8.572472;-0.1496179;0.7182723
114310467;41.15371;-8.572651;-0.149621;0.7182677
114310468;41.15276;-8.573563;-0.1496369;0.7182512
114310515;41.15284;-8.57369;-0.1496391;0.7182525
114310516;41.1524;-8.574369;-0.149651;0.7182449
114310519;41.15233;-8.574309;-0.1496499;0.7182436
114310686;41.15213;-8.574904;-0.1496603;0.7182403
114310687;41.15196;-8.575133;-0.1496643;0.7182372
114310688;41.15181;-8.575327;-0.1496677;0.7182347
114310690;41.15123;-8.576005;-0.1496795;0.7182245
114310692;41.1504;-8.577415;-0.1497041;0.71821
114310694;41.15014;-8.577919;-0.1497129;0.7182053
114310695;41.14998;-8.578293;-0.1497195;0.7182027
114310696;41.14991;-8.578627;-0.1497253;0.7182013
114310697;41.1496;-8.579766;-0.1497452;0.7181961
114310698;41.14941;-8.580378;-0.1497558;0.7181928
114310699;41.1492;-8.580861;-0.1497643;0.7181891
114310701;41.149;-8.581096;-0.1497684;0.7181855
114310703;41.14866;-8.581356;-0.1497729;0.7181796
114310704;41.14837;-8.581475;-0.149775;0.7181746
114310705;41.14802;-8.581508;-0.1497756;0.7181684
114310707;41.14771;-8.581404;-0.1497737;0.718163
114310708;41.14743;-8.581252;-0.1497711;0.7181581
114310709;41.14714;-8.581018;-0.149767;0.7181531
114310710;41.14679;-8.580589;-0.1497595;0.718147
114310712;41.14642;-8.579926;-0.149748;0.7181404
114310713;41.1462;-8.579545;-0.1497413;0.7181366
114310714;41.14606;-8.579432;-0.1497393;0.7181342
114314002;41.15208;-8.574704;-0.1496568;0.7182394
114315555;41.14629;-8.579474;-0.1497401;0.7181382
114315556;41.14639;-8.579662;-0.1497434;0.7181399
114315558;41.14687;-8.580546;-0.1497588;0.7181484
114315560;41.1472;-8.58095;-0.1497658;0.7181541
114315562;41.14747;-8.581161;-0.1497695;0.7181589
114315563;41.14759;-8.581233;-0.1497708;0.7181609
114315564;41.14802;-8.581367;-0.1497731;0.7181684
114315567;41.14833;-8.58134;-0.1497726;0.7181739
114315568;41.14864;-8.581211;-0.1497704;0.7181793
114315571;41.14892;-8.581002;-0.1497667;0.7181841
114315573;41.14912;-8.580766;-0.1497626;0.7181876
114315577;41.14935;-8.580338;-0.1497552;0.7181917
114315578;41.1495;-8.579834;-0.1497464;0.7181943
114315580;41.14983;-8.578505;-0.1497231;0.7182
114315581;41.15004;-8.577919;-0.1497129;0.7182037
114315584;41.15033;-8.577367;-0.1497033;0.7182087
114315586;41.15118;-8.575933;-0.1496783;0.7182236
114315588;41.15177;-8.575237;-0.1496661;0.7182338
114315591;41.15194;-8.574989;-0.1496618;0.7182369
114320432;41.14624;-8.579272;-0.1497366;0.7181373
122452407;41.16055;-8.593464;-0.1499842;0.7183871
122452409;41.16061;-8.594357;-0.1499998;0.7183881
122452412;41.16109;-8.598266;-0.150068;0.7183966
122452414;41.16135;-8.600314;-0.1501038;0.718401
122452417;41.16153;-8.601695;-0.1501279;0.7184042
122452420;41.16187;-8.60432;-0.1501737;0.7184101
122452424;41.16217;-8.60686;-0.1502181;0.7184154
122452425;41.16248;-8.609244;-0.1502597;0.7184208
122452427;41.16271;-8.611149;-0.1502929;0.7184249
122452429;41.16291;-8.612627;-0.1503187;0.7184283
122452434;41.16391;-8.620702;-0.1504596;0.7184457
122480050;41.161;-8.591931;-0.1499575;0.7183949
122491912;41.17741;-8.583016;-0.1498019;0.7186815
122491913;41.17436;-8.584574;-0.1498291;0.7186281
126617351;41.16035;-8.604461;-0.1501762;0.7183836
126617352;41.15989;-8.60277;-0.1501467;0.7183756
126617354;41.15944;-8.601078;-0.1501171;0.7183678
126617431;41.16104;-8.607491;-0.1502291;0.7183957
126617433;41.16058;-8.60523;-0.1501896;0.7183877
126634476;41.16183;-8.604019;-0.1501685;0.7184094
126638962;41.15634;-8.594625;-0.1500045;0.7183137
126638963;41.1608;-8.592043;-0.1499594;0.7183915
126643110;41.15902;-8.598628;-0.1500744;0.7183604
126646458;41.14935;-8.600466;-0.1501064;0.7181916
126647309;41.1505;-8.600242;-0.1501025;0.7182117
128578693;41.17272;-8.607433;-0.1502281;0.7185995
128578696;41.17248;-8.607185;-0.1502237;0.7185953
128578699;41.1722;-8.60693;-0.1502193;0.7185904
128578701;41.17199;-8.606716;-0.1502155;0.7185869
128578702;41.1719;-8.6066;-0.1502135;0.7185852
128578704;41.17171;-8.606283;-0.150208;0.7185819
128578706;41.17144;-8.605764;-0.1501989;0.7185772
128579264;41.17301;-8.607455;-0.1502284;0.7186046
128579822;41.17294;-8.60602;-0.1502034;0.7186034
128579825;41.17285;-8.606943;-0.1502195;0.7186018
128579831;41.17289;-8.60708;-0.1502219;0.7186025
128579832;41.17296;-8.607239;-0.1502247;0.7186037
128580161;41.17316;-8.605671;-0.1501973;0.7186073
128580163;41.17305;-8.6058;-0.1501995;0.7186053
128580166;41.17298;-8.605908;-0.1502014;0.718604
128581932;41.17281;-8.605433;-0.1501931;0.7186011
128581937;41.17257;-8.605329;-0.1501913;0.7185969
128583030;41.1723;-8.605348;-0.1501916;0.7185922
128583031;41.17207;-8.605379;-0.1501922;0.7185881
128583033;41.1716;-8.605631;-0.1501966;0.7185801
128583736;41.17147;-8.605457;-0.1501936;0.7185777
128583739;41.17139;-8.605396;-0.1501925;0.7185763
128583741;41.17134;-8.605321;-0.1501912;0.7185754
128583743;41.17127;-8.60518;-0.1501887;0.7185743
128583745;41.17123;-8.604998;-0.1501855;0.7185735
128583747;41.1712;-8.60482;-0.1501824;0.718573
128583750;41.17121;-8.604462;-0.1501762;0.7185732
128583753;41.17126;-8.604206;-0.1501717;0.7185741
128583756;41.17131;-8.603961;-0.1501675;0.7185749
128583757;41.17134;-8.603672;-0.1501624;0.7185755
128583855;41.17136;-8.60291;-0.1501491;0.7185758
128586494;41.17247;-8.605261;-0.1501901;0.7185952
128586496;41.1724;-8.605206;-0.1501892;0.7185939
128586497;41.17231;-8.605088;-0.1501871;0.7185924
128586500;41.17221;-8.604884;-0.1501836;0.7185906
128586501;41.17218;-8.604757;-0.1501814;0.7185901
128587399;41.17139;-8.601277;-0.1501206;0.7185763
